index,intensity,thickness
2100,231.45209,3.2805326
2101,187.57361,2.0537467
2102,153.55475,2.9117465
2103,95.929665,1.4376855
2104,142.1802,1.9400936
2105,215.89987,3.1937118
2106,93.675156,1.6545855
2107,76.323456,1.2309691
2108,246.7959,3.7825878
2109,91.59785,2.2426014
2110,232.98976,3.0946884
2111,117.86481,1.9821157
2112,104.72385,1.9879868
2113,127.093094,2.4333997
2114,225.68112,3.6103597
2115,142.42438,2.7361996
2116,190.54651,2.7727609
2117,201.6549,3.0476122
2118,158.08147,2.3155885
2119,172.36853,2.6996405
2120,71.33989,1.5475595
2121,168.25867,2.7185254
2122,195.82999,2.9812527
2123,191.83911,2.8896725
2124,240.47609,3.765232
2125,129.48312,1.9106656
2126,81.56944,1.4279711
2127,251.11261,4.6578074
2128,123.11072,2.2118733
2129,124.810394,2.1604774
2130,245.51099,3.7489905
2131,252.19576,4.5014296
2132,201.3075,3.0442274
2133,101.74951,2.173923
2134,174.70612,2.78945
2135,212.2245,3.2499447
2136,211.67578,2.9280922
2137,129.83661,2.2338524
2138,236.81985,3.732375
2139,78.90932,1.1686157
2140,172.31294,2.4295971
2141,194.79004,3.0503826
2142,207.59975,3.130505
2143,235.89763,3.7420802
2144,115.43919,2.0022488
2145,144.56427,2.534237
2146,96.744095,2.1699433
2147,168.78609,2.7232347
2148,84.02461,1.9511425
2149,125.45416,1.8326176
2150,163.4136,2.9263232
2151,144.9778,2.632305
2152,194.17009,2.6995633
2153,84.39687,1.3476905
2154,158.5357,2.3599927
2155,156.44928,2.6369164
2156,225.05756,3.1271424
2157,103.21031,2.224136
2158,157.14429,2.4428802
2159,103.47796,1.8846924
2160,147.68771,2.1293075
2161,163.39403,2.644571
2162,128.34868,2.1343532
2163,231.00346,2.8331904
2164,179.00473,2.79838
2165,90.70212,1.783726
2166,227.08424,3.1088774
2167,175.08627,2.5433125
2168,129.14758,2.1386726
2169,116.05896,1.7887536
2170,94.810425,1.6845224
2171,195.96121,2.8793483
2172,218.08298,3.3771803
2173,229.29492,3.1849353
2174,178.39618,2.5162091
2175,166.4263,2.563204
2176,86.997475,1.6247046
2177,114.62639,2.0745034
2178,179.38113,2.0862317
2179,230.71266,2.860869
2180,157.98746,2.5982366
2181,133.3466,2.6060877
2182,108.19083,2.0324118
2183,180.51938,2.479735
2184,124.30284,1.9408091
2185,126.74812,2.4465628
2186,175.99466,2.618543
2187,84.59589,1.6464776
2188,129.69635,2.4493537
2189,150.13245,1.8592317
2190,135.17313,2.319255
2191,222.56615,3.4674587
2192,125.46651,1.8972384
2193,119.3741,1.8198667
2194,128.27261,2.221427
2195,195.90286,2.6411111
2196,138.58676,2.370729
2197,89.20715,1.7084129
2198,203.07074,2.8969657
2199,202.66786,3.173507
2200,131.87546,2.0301073
2201,201.6638,3.2800186
2202,138.68936,2.143935
2203,106.54645,1.7171061
2204,78.25381,1.6528705
2205,107.0885,2.2646356
2206,249.17783,3.9005618
2207,85.14385,1.3296449
2208,201.21608,2.517303
2209,176.59863,2.9686852
2210,134.5409,2.1022058
2211,189.54056,3.0184443
2212,241.95172,3.7105076
2213,240.4268,3.7335763
2214,180.92552,2.7673404
2215,98.75907,1.4492848
2216,149.37408,2.2236495
2217,249.66966,3.9657352
2218,138.14577,1.999875
2219,165.83542,2.4938114
2220,112.33536,2.1850634
2221,140.87895,2.2126625
2222,152.63815,2.4169936
2223,203.4408,3.1076398
2224,182.34387,3.1496415
2225,101.30307,2.0113318
2226,94.61545,1.6383824
2227,95.24243,1.725867
2228,95.04485,1.5610179
2229,138.47812,2.33026
2230,131.1499,2.4443698
2231,99.22276,1.6740524
2232,89.40833,1.8629602
2233,219.47733,3.087561
2234,123.7166,2.6402845
2235,83.59812,1.2909688
2236,106.01233,1.7679375
2237,102.21417,2.189634
2238,126.74787,2.7399518
2239,207.22086,3.0982394
2240,124.52261,2.0230427
2241,192.77733,3.0524876
2242,105.933044,2.0967102
2243,136.99896,2.5468743
2244,114.92164,1.8970951
2245,166.0812,2.8045335
2246,123.30859,2.4045596
2247,151.15063,1.9931965
2248,108.24057,2.0398495
2249,147.4646,2.1766384
2250,152.10954,2.5108948
2251,156.40633,2.7645173
2252,158.34499,2.6677022
2253,116.432816,1.9265921
2254,151.67484,2.7656734
2255,122.158554,1.9141388
2256,84.878044,1.6397997
2257,157.65106,2.563046
2258,150.74738,2.2352421
2259,176.27098,2.310947
2260,180.9155,2.4997354
2261,155.90477,2.5653312
2262,194.80872,2.6893086
2263,191.98238,2.6702716
2264,86.55672,1.6586471
2265,134.96466,1.9133165
2266,141.1696,2.2922382
2267,241.37933,3.5701652
2268,217.99193,3.0963407
2269,92.01125,1.5272582
2270,154.56015,2.4111483
2271,112.299286,1.9352094
2272,244.45699,3.8934364
2273,145.9732,2.5834515
2274,83.29032,1.8353667
2275,189.71603,2.9187288
2276,140.0097,1.9187357
2277,112.93314,1.561599
2278,123.40678,1.828182
2279,133.56642,1.9378222
2280,154.62494,2.118094
2281,106.70363,2.3433442
2282,156.76898,2.4092371
2283,92.00801,1.8339158
2284,180.2868,2.399659
2285,247.75397,3.900235
2286,94.534,2.0595117
2287,148.6123,1.9852612
2288,176.59685,2.2615528
2289,145.47015,2.4196596
2290,214.4524,2.946265
2291,128.47006,2.089002
2292,244.8636,3.4026678
2293,112.65491,2.2482736
2294,231.03056,3.24593
2295,144.53278,2.5582166
2296,232.98997,3.4370747
2297,122.82242,2.0290198
2298,222.73972,3.1065228
2299,75.49716,1.2121632
2300,117.20157,2.0083296
2301,185.44623,2.4311664
2302,213.58882,3.3772292
2303,212.54173,3.3806682
2304,125.47882,1.9576747
2305,96.916115,1.8212373
2306,123.78883,1.9311846
2307,98.48944,1.5601387
2308,119.45793,1.9241726
2309,94.88162,1.9500533
2310,201.2158,2.7696393
2311,163.46521,2.5963864
2312,191.93227,2.9229965
2313,92.56845,2.0243216
2314,252.23363,4.320014
2315,224.08311,3.2469978
2316,208.38478,3.0105786
2317,145.4962,2.25152
2318,110.00543,2.0725315
2319,246.07231,3.8496995
2320,167.08405,2.704515
2321,123.67738,2.3929482
2322,190.44876,2.5876489
2323,119.72362,1.8830365
2324,181.13278,2.914693
2325,190.99133,2.790772
2326,83.06247,1.8454977
2327,90.9384,1.586263
2328,236.63722,3.4708297
2329,120.94531,2.0310647
2330,129.22005,2.4485645
2331,210.40485,2.5999818
2332,133.1866,2.0155807
2333,102.70558,1.89607
2334,204.11876,2.698543
2335,179.33624,2.3191133
2336,181.20116,2.5878832
2337,242.99336,3.683983
2338,174.9624,2.382306
2339,153.22217,2.4762833
2340,169.26884,2.7051256
2341,165.66583,2.1614735
2342,138.07683,2.4072397
2343,162.77606,2.5914252
2344,84.12241,1.5173322
2345,196.86131,2.4274232
2346,91.92207,1.7525436
2347,76.64389,1.4424056
2348,194.19469,2.345264
2349,123.5556,2.1744359
2350,208.0055,3.087059
2351,216.57193,3.0966005
2352,236.90692,3.190619
2353,105.12724,1.7656481
2354,223.62135,3.2205863
2355,89.71598,1.5256037
2356,102.19353,1.689779
2357,125.37273,2.221254
2358,236.40442,3.3115585
2359,137.98746,2.408402
2360,87.196754,1.66678
2361,200.11993,3.3415709
2362,147.02211,2.6392112
2363,136.90976,2.0605266
2364,99.57187,1.7713418
2365,202.81447,3.3253984
2366,182.71274,2.770124
2367,181.50339,2.7470737
2368,189.42825,3.0000222
2369,162.8168,2.3696136
2370,163.35245,2.6394298
2371,211.00363,2.9311407
2372,185.2283,2.5421844
2373,245.02078,3.8423283
2374,97.62034,2.2527032
2375,165.76825,1.932292
2376,227.62865,3.0692213
2377,177.76642,2.9274545
2378,190.98361,2.4901624
2379,189.98456,2.7255812
2380,125.632965,2.2263937
2381,125.524536,2.5769584
2382,179.42136,2.7064576
2383,101.69741,2.1382527
2384,198.44481,2.7153788
2385,222.63936,3.154359
2386,229.38611,2.9176364
2387,175.4603,2.5656486
2388,139.33878,2.5492415
2389,180.86513,2.6084685
2390,176.02042,2.5055974
2391,158.36707,2.396543
2392,87.4915,1.595777
2393,175.51962,2.9035888
2394,218.32756,3.0045123
2395,253.52654,4.879697
2396,106.148285,1.7474943
2397,182.9613,2.8360567
2398,146.76472,2.4727864
2399,192.16574,3.12406
2400,97.94542,1.9529303
2401,205.33958,2.7558253
2402,210.4756,3.371375
2403,103.44561,2.1860778
2404,205.68996,3.1225884
2405,157.04202,2.6683953
2406,114.997314,2.0211797
2407,225.74292,3.1204438
2408,108.12036,2.212231
2409,221.20235,3.034924
2410,159.39325,2.209754
2411,204.99977,3.0735927
2412,138.30095,1.8196464
2413,169.16699,2.3914862
2414,86.82554,1.840678
2415,191.25296,2.9452393
2416,146.05948,2.33196
2417,153.70102,2.4811454
2418,135.40555,2.2013938
2419,81.61749,1.8090882
2420,98.70303,1.6224709
2421,119.39353,1.876698
2422,96.558105,1.6805933
2423,253.70596,4.916803
2424,92.96488,1.8998921
2425,154.71396,2.369205
2426,150.25078,1.8179324
2427,76.52027,1.5701504
2428,98.097626,1.4648043
2429,213.40677,3.1517231
2430,173.31137,2.6677237
2431,138.71819,2.1596398
2432,248.3648,3.914056
2433,176.8384,2.923568
2434,140.90393,2.17043
2435,158.66579,2.5263093
2436,187.14777,2.752885
2437,89.03977,1.9088881
2438,98.40495,1.8635697
2439,209.70697,2.9062924
2440,81.33793,1.2277907
2441,229.5607,3.2952044
2442,221.2982,2.888654
2443,169.4144,2.724018
2444,156.5845,2.290017
2445,200.8172,2.8519235
2446,98.78903,1.4230292
2447,248.41005,4.0196085
2448,103.92941,1.9226761
2449,171.80792,2.7612066
2450,212.08919,2.6073864
2451,220.10121,3.3444817
2452,149.01154,2.6377969
2453,112.36307,1.9165478
2454,158.61674,2.6580186
2455,213.95958,3.1813045
2456,88.86832,1.4741817
2457,122.77469,2.1093473
2458,111.06117,1.9838263
2459,144.04868,2.1478567
2460,175.2301,2.3568623
2461,180.06216,2.4648137
2462,163.43652,2.5793526
2463,172.54617,2.747202
2464,109.40187,2.6200366
2465,141.55441,2.2203116
2466,95.34593,1.8576667
2467,130.76425,2.388587
2468,118.3339,1.9404653
2469,98.20224,1.5376339
2470,126.51849,2.2427886
2471,223.58333,3.2287748
2472,145.24252,2.8335311
2473,201.65817,3.1374917
2474,97.67038,1.9363894
2475,137.77972,2.5582697
2476,85.00155,1.9977636
2477,103.95772,1.8019525
2478,209.40144,2.810101
2479,144.5656,2.3639858
2480,115.0926,2.048354
2481,207.95506,3.038582
2482,168.9467,3.0282354
2483,90.46594,2.1003299
2484,206.75273,3.115361
2485,89.32289,1.8473861
2486,218.61772,2.7235675
2487,112.45009,1.7668009
2488,103.084755,1.8488446
2489,101.92576,1.8990402
2490,186.80573,2.7819736
2491,214.14043,3.013972
2492,132.99004,1.985896
2493,191.67462,2.734586
2494,157.20569,2.4690633
2495,89.36024,1.6390128
2496,174.24957,2.495236
2497,153.624,1.9857881
2498,106.68367,1.8013955
2499,163.1464,2.603474
2500,235.82516,3.2389412
2501,100.06715,2.257923
2502,124.196976,1.7028247
2503,90.126526,1.5394747
2504,105.51778,2.3814702
2505,129.56444,2.2850895
2506,202.65303,2.8690195
2507,235.24355,3.654903
2508,118.78207,2.1687775
2509,190.06757,2.6066384
2510,214.20178,3.122459
2511,128.50018,2.432613
2512,85.680984,1.7546518
2513,174.62201,2.8933911
2514,102.62697,2.055745
2515,169.38254,2.4821467
2516,132.27617,2.0995235
2517,244.62822,3.7975528
2518,115.91345,2.08141
2519,161.00389,2.3394394
2520,171.05121,2.8426845
2521,142.73087,2.0108023
2522,100.49553,2.03547
2523,213.71109,3.1827807
2524,144.08383,2.4612427
2525,119.80263,2.032216
2526,93.5052,1.7856238
2527,227.78732,3.0279086
2528,234.38797,3.084204
2529,204.17235,2.7686102
2530,242.69656,3.4931405
2531,138.86534,2.1480188
2532,101.86692,2.0177512
2533,208.72192,3.1744752
2534,162.6706,2.253487
2535,89.73697,1.4663664
2536,182.3941,2.509336
2537,81.37869,1.493557
2538,213.12149,2.9211402
2539,106.95474,2.1678596
2540,200.48567,2.988767
2541,176.87547,2.761331
2542,91.33197,1.79465
2543,91.42474,1.6948102
2544,211.59714,2.9548223
2545,175.06494,2.7154636
2546,189.6857,2.8800147
2547,80.18643,1.6282597
2548,99.865295,1.7728151
2549,185.99458,2.4186683
2550,249.24806,4.040452
2551,252.2871,4.386357
2552,231.57524,3.258661
2553,113.811356,2.1591306
2554,172.76479,2.6415331
2555,151.07742,2.1945274
2556,246.42937,4.036122
2557,208.62929,3.1072311
2558,209.6127,2.922732
2559,76.81487,1.5919236
2560,159.87036,2.5221593
2561,96.50908,1.4527476
2562,185.22191,2.9553168
2563,74.8681,1.5546474
2564,161.9549,2.0804133
2565,93.41269,1.8873322
2566,165.6123,2.4354157
2567,123.46746,1.807593
2568,158.84465,2.4621177
2569,233.62175,3.1492994
2570,191.32607,2.772348
2571,209.12341,2.8985136
2572,187.58885,2.5563374
2573,114.425,2.2813265
2574,208.51898,2.8002038
2575,145.28546,2.2377229
2576,151.17984,2.3570457
2577,157.22697,1.9642737
2578,123.011795,2.26624
2579,103.618835,1.5174334
2580,95.88245,1.7196299
2581,162.11299,2.2254786
2582,219.27057,3.0092282
2583,126.15732,2.4633229
2584,78.66395,1.3148735
2585,102.20538,1.7331355
2586,176.21893,2.7516444
2587,95.69685,1.5532082
2588,140.73393,2.2784195
2589,175.33035,2.7388463
2590,165.17596,2.6289632
2591,126.66959,2.2099404
2592,90.00769,1.7829816
2593,242.36465,3.4997685
2594,156.57422,2.7949278
2595,152.42435,2.403616
2596,231.72676,3.3521981
2597,242.53694,3.4942157
2598,83.20098,1.6241369
2599,85.096695,1.7409188
2600,145.57388,2.547361
2601,215.77719,3.2533402
2602,192.861,2.9324965
2603,232.50739,3.1838613
2604,107.64946,1.8632076
2605,107.2435,1.9575325
2606,144.87106,2.2726026
2607,98.07901,1.3966291
2608,78.68158,1.2686833
2609,179.55774,2.8031678
2610,173.46936,2.6204972
2611,236.45587,3.1301584
2612,73.89542,1.4081976
2613,100.14486,1.6505154
2614,101.92656,1.8808732
2615,164.75455,2.0447927
2616,164.96922,2.3284347
2617,154.60234,2.2575831
2618,199.75774,2.7233143
2619,216.46329,2.7953963
2620,194.91962,2.5321026
2621,175.10847,2.3006918
2622,251.33412,4.32143
2623,204.48367,2.453098
2624,152.58017,2.5450916
2625,154.56082,2.3871045
2626,119.719925,2.0955825
2627,116.91919,1.897896
2628,195.83174,2.6838908
2629,107.01924,2.1635675
2630,247.88297,4.2188144
2631,133.66551,2.0053425
2632,92.447914,1.9271548
2633,101.15959,1.868201
2634,83.31868,1.5131791
2635,83.42483,1.5514915
2636,173.33871,2.3898156
2637,92.006485,1.6791604
2638,159.98941,2.560831
2639,178.47423,3.0977373
2640,144.33377,2.1994467
2641,205.74586,2.9545496
2642,247.3361,3.9044693
2643,102.448074,1.81711
2644,91.696884,1.9910508
2645,193.41965,2.644152
2646,87.280815,1.6092958
2647,155.90999,2.3993595
2648,133.1576,2.3705587
2649,168.54886,2.6343088
2650,203.27617,3.4022014
2651,148.46559,2.2942452
2652,135.98943,2.3069832
2653,118.37561,2.6647286
2654,192.30457,2.8645825
2655,92.49931,1.8564684
2656,189.0192,2.8382719
2657,227.25423,2.9382288
2658,230.61716,2.814397
2659,240.4179,3.5174713
2660,176.5812,2.677959
2661,191.5693,2.768928
2662,97.61712,2.1010756
2663,231.86475,2.921332
2664,71.93481,1.2638757
2665,206.7268,3.0994377
2666,110.20678,2.1822255
2667,128.66394,2.403813
2668,206.35182,3.2231514
2669,132.27429,2.1045742
2670,130.19412,1.9221271
2671,208.35243,2.372926
2672,103.94507,1.9948156
2673,104.41396,2.0704951
2674,75.26693,1.3679742
2675,232.0577,3.2612464
2676,202.32747,3.07104
2677,151.345,2.284516
2678,84.08757,1.8825
2679,202.49913,2.8860621
2680,141.85585,2.4692657
2681,139.00095,2.3451219
2682,168.70395,2.9821582
2683,82.08896,1.4442186
2684,104.14158,2.1010637
2685,124.9155,2.5931053
2686,197.534,2.5311182
2687,160.10043,3.0385652
2688,96.61821,1.5634168
2689,169.46175,2.7993007
2690,132.12286,2.3260856
2691,204.44724,2.6155486
2692,141.92627,2.4738526
2693,223.71458,3.3260517
2694,210.44522,2.9261727
2695,166.88243,2.7507577
2696,93.24344,1.8008518
2697,173.82002,2.331336
2698,209.58936,2.890701
2699,94.5023,1.5516224
2700,231.27994,3.4185195
2701,93.77742,1.4081533
2702,106.42032,1.7653893
2703,205.8316,3.0917213
2704,191.24088,2.7021174
2705,92.43259,2.1496587
2706,141.56201,2.5741668
2707,136.05107,2.3534212
2708,185.51562,2.7671547
2709,162.70905,2.8908684
2710,227.52042,3.4633195
2711,77.14856,1.4105928
2712,124.75918,2.0083976
2713,237.4657,3.5865164
2714,184.1507,2.3558059
2715,84.73665,1.7217988
2716,125.43904,2.0020287
2717,236.4753,3.406991
2718,200.8945,2.9927037
2719,94.97693,1.8063836
2720,227.88461,3.0374722
2721,200.04362,2.732433
2722,168.31737,2.3574398
2723,217.74608,3.117345
2724,207.96289,2.6669512
2725,163.94757,2.820971
2726,220.01791,2.7829518
2727,219.01642,2.7088485
2728,94.5576,2.128464
2729,183.13455,2.3529575
2730,222.64342,2.7897017
2731,228.64479,3.2773626
2732,103.077126,1.7931398
2733,122.62652,2.249304
2734,236.08414,3.398358
2735,199.67897,2.6104155
2736,95.98967,1.5398834
2737,143.70312,2.431473
2738,114.975296,2.2072816
2739,229.5068,3.3383434
2740,98.28931,1.9811637
2741,118.73028,1.9260137
2742,198.05902,2.690929
2743,156.39348,2.5804684
2744,128.49307,2.045474
2745,90.39538,1.7449937
2746,74.41765,1.7546799
2747,236.06339,3.499871
2748,106.71471,1.7975738
2749,155.92361,2.5609288
2750,222.14122,3.2493496
2751,135.73593,2.2798038
2752,240.94327,3.6005328
2753,126.28725,2.1648562
2754,205.27269,3.2547803
2755,234.24821,3.9317327
2756,184.32007,3.1113935
2757,107.4724,1.8859142
2758,184.0167,3.2114818
2759,179.63211,2.553883
2760,135.95093,2.2645643
2761,148.03891,2.4921696
2762,179.45517,2.749995
2763,92.68239,1.837013
2764,120.049324,1.6177586
2765,164.01025,2.495971
2766,117.7217,2.3526983
2767,106.88953,2.0548167
2768,173.41135,2.8306813
2769,93.84003,1.7498643
2770,84.31815,1.5413254
2771,86.26127,1.3815451
2772,193.4754,3.1478875
2773,177.84744,2.4719248
2774,212.08873,3.1810896
2775,106.00646,2.3968139
2776,226.98286,3.386087
2777,103.78262,1.8763087
2778,162.25742,2.4414606
2779,99.356636,2.0164845
2780,202.03123,3.284767
2781,197.9246,2.6018343
2782,128.53824,2.526416
2783,99.10312,1.9054804
2784,101.303406,1.5741328
2785,181.8697,2.7733552
2786,98.70865,1.8717878
2787,161.68079,2.7254937
2788,196.05379,2.719417
2789,137.81438,2.14135
2790,107.05887,2.009459
2791,85.156784,1.6490796
2792,133.3089,2.2841797
2793,156.7934,2.5421126
2794,105.566444,1.9665911
2795,82.445755,1.7767642
2796,96.08017,2.347484
2797,105.37915,2.3598351
2798,115.51753,2.0107536
2799,199.98108,2.8651674
2800,155.27377,2.6259959
2801,246.39662,3.9143665
2802,152.54187,2.3808684
2803,225.1168,3.1304283
2804,159.2338,2.4200883
2805,175.49973,2.670409
2806,107.961136,1.9034919
2807,243.12401,3.9448566
2808,136.7358,2.28272
2809,85.41695,1.5494803
2810,172.28308,2.7316942
2811,191.50568,3.0776317
2812,165.11633,2.4825976
2813,140.53485,2.218346
2814,136.39722,2.2817411
2815,125.23959,2.3620336
2816,132.6924,2.0143235
2817,136.30775,2.4521728
2818,205.65637,3.4746284
2819,243.96875,4.125706
2820,153.91281,2.6373296
2821,201.18289,2.8731542
2822,236.03667,3.7869496
2823,161.3438,2.2524016
2824,217.34428,3.3313775
2825,195.4504,2.881415
2826,140.0993,1.9316595
2827,124.14726,1.9529421
2828,110.17245,1.8052932
2829,166.42989,2.1449492
2830,199.26483,3.2753866
2831,157.29138,2.2891555
2832,220.60983,3.0361578
2833,163.47563,2.5020323
2834,103.96579,1.5278926
2835,89.34062,1.615934
2836,195.22142,3.228533
2837,90.879745,1.4275396
2838,154.52698,2.0115001
2839,155.83356,2.4296558
2840,137.53285,2.2495103
2841,156.40125,2.583508
2842,86.98192,2.0541923
2843,118.39171,2.3745115
2844,104.194016,2.1895766
2845,177.35464,2.4974606
2846,246.83878,3.7551777
2847,120.66228,2.103662
2848,118.048386,1.545257
2849,186.146,3.1643448
2850,89.83461,1.2507825
2851,166.1388,2.4332929
2852,145.02652,2.4125562
2853,156.34311,2.2826931
2854,197.4559,2.743197
2855,242.16026,4.1656656
2856,242.56479,3.766042
2857,163.9905,2.4926221
2858,232.85445,3.05713
2859,238.15634,3.5673769
2860,97.998215,1.7553494
2861,168.70886,2.75423
2862,129.20422,1.6827195
2863,98.98241,1.583995
2864,102.17137,2.0285325
2865,171.68025,2.86642
2866,183.52116,2.6293998
2867,96.46544,2.0594046
2868,192.10075,2.865194
2869,190.15744,3.0877814
2870,237.07425,3.3014905
2871,195.90126,2.78191
2872,157.28853,2.3102336
2873,131.26373,2.1015904
2874,200.77234,3.0467887
2875,172.02444,2.4957325
2876,216.512,2.8691475
2877,102.6895,1.8761685
2878,159.979,2.5735142
2879,161.05788,2.5281887
2880,111.44711,2.1135237
2881,97.20508,1.994183
2882,108.37094,1.8116691
2883,126.32291,1.8974292
2884,109.11576,1.8460537
2885,102.192535,1.7019912
2886,206.20766,2.9534771
2887,190.93378,3.3043742
2888,176.28885,2.4535604
2889,104.087204,2.1616724
2890,158.09073,2.3570733
2891,95.02696,1.6020198
2892,144.23166,2.0790935
2893,166.66585,2.195396
2894,160.08629,2.2512841
2895,118.15434,2.2813935
2896,195.77826,2.5512357
2897,161.52907,2.5696547
2898,198.91037,2.8609061
2899,211.14671,2.6677117
2900,116.8622,1.9386592
2901,183.25076,2.9577022
2902,210.56364,2.8599677
2903,194.74295,2.7291167
2904,155.27043,2.5091977
2905,90.87325,2.0273976
2906,184.56117,2.679577
2907,172.46735,2.513576
2908,107.69822,2.1990962
2909,178.43877,3.1117823
2910,247.94963,3.2738175
2911,209.54395,3.236558
2912,212.34848,3.5798686
2913,162.79099,2.6672702
2914,134.11237,2.0451772
2915,98.2379,1.7765033
2916,176.38785,2.6772223
2917,183.51608,2.4382505
2918,146.12961,2.515262
2919,164.04315,2.3375337
2920,164.59285,2.4011903
2921,218.57463,2.9488814
2922,221.22977,3.1041572
2923,134.34244,2.3982408
2924,87.43645,1.5002388
2925,161.60638,2.6025114
2926,78.95931,1.455952
2927,138.52937,2.598328
2928,146.32892,2.376856
2929,135.12671,2.6690931
2930,99.85364,1.9471614
2931,164.39069,2.4880908
2932,112.920395,1.9342129
2933,153.21574,2.729441
2934,205.43384,2.5349588
2935,178.9909,2.5206952
2936,87.10243,1.8068614
2937,186.4506,2.740744
2938,151.99182,2.53262
2939,123.61247,2.1643748
2940,227.69887,3.3218255
2941,94.37581,1.5119483
2942,152.42554,2.1853478
2943,147.31198,2.5525978
2944,243.83359,3.5835588
2945,91.862076,1.4871945
2946,162.23761,2.2383459
2947,105.9516,2.0485215
2948,197.81158,2.7528691
2949,137.16875,2.5923748
2950,235.00383,3.3028681
2951,102.46455,1.2361042
2952,114.658424,1.8598031
2953,135.78906,2.208796
2954,161.7821,2.527271
2955,153.17116,2.4840212
2956,194.67891,2.224017
2957,114.45242,1.8956842
2958,232.84413,3.388896
2959,181.17914,2.621675
2960,141.28119,2.2120934
2961,146.51376,1.6549152
2962,241.59082,3.9388707
2963,181.45306,2.6881442
2964,118.47796,2.6225934
2965,91.74319,1.445109
2966,97.89512,1.5807498
2967,232.8201,3.1946259
2968,96.62761,1.9771367
2969,156.70862,2.0046306
2970,206.43784,3.1619148
2971,211.22229,2.9461265
2972,176.34209,3.0110977
2973,122.7065,2.0495293
2974,119.92967,2.0919232
2975,165.15717,2.5404806
2976,141.69421,2.3927598
2977,111.70315,2.2253988
2978,90.28005,1.8759387
2979,78.60541,1.1231169
2980,237.54047,3.775903
2981,118.66658,2.1145341
2982,248.88103,3.9407337
2983,168.47958,2.925521
2984,126.355804,2.0988936
2985,96.87015,1.6622462
2986,218.9099,3.484167
2987,244.29443,3.5198083
2988,91.71609,1.4649873
2989,90.68181,1.8793465
2990,186.50645,2.6428332
2991,136.07796,2.1478486
2992,116.05577,1.9463797
2993,152.01868,2.3645082
2994,166.78078,2.7415316
2995,201.98975,2.6598039
2996,119.87864,1.9580276
2997,246.52985,4.1375813
2998,195.52608,2.8891976
2999,179.20464,2.9062464
3000,106.92697,2.0049036
3001,128.77463,2.3195891
3002,116.32602,1.8628886
3003,202.92044,3.0017955
3004,123.337326,1.9860837
3005,141.06299,2.5489736
3006,147.54965,2.6164484
3007,133.72145,2.0301883
3008,125.127335,1.9609495
3009,237.64406,3.5086432
3010,89.25304,1.4334986
3011,102.74225,1.9137764
3012,145.68361,2.4532347
3013,129.9215,2.397592
3014,128.04135,2.6475098
3015,180.85469,2.8685265
3016,112.63312,2.237379
3017,84.875595,1.5490341
3018,159.95795,2.3158848
3019,184.64975,2.5962143
3020,94.61392,2.1492789
3021,180.61406,2.6239116
3022,177.48634,2.599979
3023,212.70833,2.8142393
3024,109.811356,1.8683374
3025,96.27223,1.5324931
3026,168.47968,2.421566
3027,119.48922,2.3292584
3028,116.805374,1.9560664
3029,129.08694,2.104603
3030,186.05498,2.5006318
3031,241.46675,3.3548245
3032,244.0489,3.478118
3033,230.88908,3.3041081
3034,124.88354,2.103044
3035,182.21902,2.8848224
3036,167.61945,2.4943728
3037,111.86102,2.0763125
3038,188.79695,3.0332253
3039,117.61859,2.255771
3040,197.00288,2.9226756
3041,218.96947,2.895075
3042,175.76189,3.0966659
3043,111.18582,2.0138178
3044,166.29596,2.624779
3045,195.69955,2.7341387
3046,120.733154,1.8873187
3047,100.356476,1.8200552
3048,250.82808,4.4963684
3049,182.65865,2.3574364
3050,179.41931,2.804258
3051,158.46149,2.5521226
3052,247.68678,3.5796764
3053,131.14581,2.1421337
3054,236.95016,3.5247464
3055,176.06642,2.277141
3056,155.83511,2.339906
3057,126.27538,2.1336696
3058,94.240845,1.8324109
3059,162.34473,2.5098364
3060,199.96729,3.0807016
3061,247.31525,4.333774
3062,97.476265,2.1486974
3063,134.09583,2.2027845
3064,128.20111,2.120729
3065,178.65785,3.03723
3066,224.04918,3.0922608
3067,84.37361,1.513064
3068,138.82014,2.026198
3069,203.6633,2.7257707
3070,111.7826,2.0225103
3071,141.96317,2.4877286
3072,85.44828,1.2940193
3073,207.79997,3.0296195
3074,174.70354,2.7630944
3075,211.70547,3.1711879
3076,135.00107,2.426914
3077,209.17151,3.0240722
3078,91.508896,1.6569248
3079,239.06642,3.166914
3080,218.4249,2.7639792
3081,102.36693,1.6736351
3082,224.12488,3.5415692
3083,137.7633,2.3927398
3084,213.64876,3.4328578
3085,253.90096,5.0497346
3086,185.48813,2.5950303
3087,128.94604,2.389988
3088,82.660164,1.9788072
3089,176.87912,2.6177802
3090,111.82944,1.7418267
3091,114.487206,2.1505694
3092,97.263336,1.6084238
3093,175.82153,2.8776433
3094,195.65094,2.8534353
3095,189.03104,3.00216
3096,139.65828,2.168108
3097,81.4216,1.611424
3098,150.45578,2.2517812
3099,118.36417,1.5739062
3100,122.029526,1.732452
3101,194.63101,2.8023047
3102,138.36252,2.4059768
3103,137.73639,2.0683563
3104,163.79907,2.467751
3105,185.44524,3.01516
3106,145.76413,2.3486092
3107,157.25565,2.3812208
3108,96.850494,2.0441456
3109,132.10355,2.5353715
3110,82.324585,1.9198223
3111,189.37054,3.1732032
3112,137.58926,2.2642395
3113,101.98561,2.0793357
3114,211.72017,3.167453
